original_cost,expenditure,physical_progress,project_duration_days,project_duration_months,expenditure_ratio,progress_per_month,sector,ministry,agency,cost_overrun_flag
1432,2451.0,46,2407.0,79.0735873850197,1.7115921787709498,0.5817366015787288,Railways,Ministry of Railways,SR-ERS,1
1876,516.17,13,1979.0,65.01314060446781,0.2751439232409381,0.1999595755432036,Railways,Ministry of Railways,South Western Railway [SWR] - II,0
415,364.0,96,1491.0,48.98160315374507,0.8771084337349397,1.959919517102616,Railways,Ministry of Railways,PCE/WR,1
647,870.0,91,3187.0,104.69776609724047,1.3446676970633693,0.8691684970191402,Railways,Ministry of Railways,South Central Railway [SCR] - II,1
6654,5922.0,90,3020.0,99.21156373193166,0.8899909828674482,0.9071523178807948,Railways,Ministry of Railways,RVNL - II,0
4803,5722.01,89,3856.0,126.6754270696452,1.1913408286487612,0.7025829875518672,Railways,Ministry of Railways,RVNL - II,1
1886,706.28,49,3605.0,118.42969776609723,0.3744856839872746,0.413747572815534,Railways,Ministry of Railways,South East Central Railway,0
3445,3002.93,50,3754.0,123.3245729303548,0.871677793904209,0.4054342035162493,Railways,Ministry of Railways,Central Railway [CR] - II,0
51101,124623.0,96,5145.0,169.0210249671485,2.438758537014931,0.5679766763848396,Railways,Ministry of Railways,DFCCIL,1
314,144.0,59,2101.0,69.02102496714849,0.4585987261146497,0.854811994288434,Railways,Ministry of Railways,Karnataka Rail Infrastructure Development Company Limited [K-RIDE],0
493,252.45,82,2930.0,96.25492772667542,0.5120689655172413,0.8519044368600683,Real Estate,Ministry of Railways,South Western Railway [SWR] - II,0
298,399.52,83,2755.5,90.52233902759525,1.3406711409395973,0.6743353097526068,Shipping,"Ministry of Ports, Shipping and Waterways","Haldia Dock Complex, Syama Prasad Mookerjee Port Authority",1
254,9.28,0,2755.5,90.52233902759525,0.0365354330708661,0.6743353097526068,Shipping,"Ministry of Ports, Shipping and Waterways","Haldia Dock Complex, Syama Prasad Mookerjee Port Authority",0
1034,883.23,51,946.0,31.07752956636005,0.8541876208897485,1.641057082452431,Steel,Ministry of Steel,Steel Authority of India Limited [SAIL],1
2907,3012.02,84,2789.0,91.62286465177398,1.036126590987272,0.9168017210469702,Steel,Ministry of Steel,National Mineral Development Corporation Limited [NMDC],1
337,225.71,97,684.0,22.47043363994744,0.6697626112759644,4.316783625730994,Telecommunication,Department of Telecommunications,Department of Telecommunications [DoT],0
28466,8332.52,92,1246.0,40.93298291721419,0.2927183306400618,2.2475762439807383,Telecommunication,Department of Telecommunications,Department of Telecommunications [DoT],0
422,126.45,96,2755.5,90.52233902759525,0.2996445497630332,0.6743353097526068,Telecommunication,Department of Telecommunications,Department of Telecommunications [DoT],0
61109,41486.1,81,2234.0,73.39027595269383,0.6788869070022419,1.1036884512085945,Telecommunication,Department of Telecommunications,Department of Telecommunications [DoT],1
26316,9291.8,72,694.0,22.798948751642573,0.3530855753153974,3.158040345821326,Telecommunication,Department of Telecommunications,Department of Telecommunications [DoT],1
5178,4470.0,97,689.0,22.634691195795007,0.8632676709154113,4.285457184325109,"Tourism, Hospitality & Wellness",Department for Promotion of Industry & Internal Trade,India International Convention & Expo Centre,1
573,487.35,66,1864.0,61.23521681997372,0.8505235602094241,1.0778111587982833,"Tourism, Hospitality & Wellness","Ministry of Ports, Shipping and Waterways",Indian Port Rail & Ropeway Corporation Ltd. [IPRCL],1
5111,5253.47,96,1491.0,48.98160315374507,1.027875171199374,1.959919517102616,Transmission & Distribution,Ministry of Power,Power Grid Corporation of India Limited [POWERGRID],1
1168,1013.39,91,741.0,24.342969776609724,0.8676284246575342,3.738245614035088,Transmission & Distribution,Ministry of Power,Power Grid Corporation of India Limited [POWERGRID],0
1666,2139.28,95,568.0,18.65965834428384,1.2840816326530613,5.091197183098592,Transmission & Distribution,Ministry of Power,Power Grid Corporation of India Limited [POWERGRID],1
1433,1341.7,93,552.0,18.134034165571617,0.9362875087229588,5.128478260869565,Transmission & Distribution,Ministry of Power,Power Grid Corporation of India Limited [POWERGRID],0
10773,11857.9,99,1230.0,40.40735873850197,1.100705467372134,2.450048780487805,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat Metro Rail Corporation Limited [GMRCL],1
14788,8424.54,53,1849.0,60.74244415243101,0.5696875845279957,0.8725365062195781,Urban Public Transport,Ministry of Housing & Urban Affairs,Bengaluru Metro Rail,1
26405,29478.0,94,2586.0,84.95400788436268,1.1163794735845485,1.1064810518174788,Urban Public Transport,Ministry of Housing & Urban Affairs,Bengaluru Metro Rail,1
30274,25812.3,86,2307.0,75.78843626806832,0.8526227125586311,1.1347377546597313,Urban Public Transport,Ministry of Housing & Urban Affairs,National Capital Region Transport Corporation [NCRTC],0
